Date,SPY,QQQ,SCHD,IWM,GLD,IEF,SHY,TLT,NVDA,MSFT,AAPL,GOOGL,AMZN,META,AVGO,TSLA,LLY,JPM,V,XOM,COST,AMD,069500.KS,229200.KS,360750.KS,133690.KS,411060.KS,261240.KS,153130.KS,148070.KS,458730.KS,005930.KS,000660.KS,005380.KS,000270.KS,035420.KS,068270.KS,207940.KS,373220.KS,051910.KS,006400.KS,105560.KS,055550.KS,012450.KS,042660.KS,009540.KS,034020.KS,028260.KS
2024-03-22,679120.8348381035,589302.5044218265,32743.2793427282,267715.2801143676,267403.1569072269,115929.51602150127,100134.47489423025,113930.52023274358,125628.2467444446,562362.4795706011,227655.16460087895,199461.02601510286,238734.21469028294,675546.5903290324,177028.82520697825,228003.39601931162,1012624.7871519774,250124.77701878548,371703.6294077672,140704.63671211898,968662.133634761,239775.26350292936,35866.80859375,15036.39453125,17106.501953125,108047.6953125,13439.552734375,12548.92578125,106822.8671875,104435.4765625,10621.4814453125,75444.609375,166937.421875,221376.4375,101036.921875,186023.859375,162813.390625,1291530.25,413500.0,444967.4375,470630.8125,68951.5234375,46373.40234375,220193.109375,30700.0,119554.921875,17890.0,154640.984375
2024-03-25,681770.7067524195,591088.0002580918,32970.414690976264,270122.12747086026,270050.1664736327,116395.53940113261,100754.3963686917,114118.37362219766,127424.18752837181,558356.7764387764,227274.39704215527,199861.84948117658,241458.36063330062,671306.6756803505,177963.0929393936,231945.67034594715,1022739.2150587589,249491.3195998855,371479.7661137469,143092.77209778968,970040.0651130155,240007.27019946277,35723.73828125,15344.3740234375,17082.142578125,108166.0859375,13484.5517578125,12583.6044921875,106832.671875,104295.40625,10552.146484375,74775.265625,166544.15625,217739.875,99784.03125,185137.5625,163418.96875,1291530.25,414500.0,455856.53125,484077.40625,66281.8515625,46373.40234375,221828.203125,30000.0,118130.515625,17300.0,153191.234375
2024-03-26,678247.5244927183,587214.0241867267,32641.378157215426,268738.8063900471,270022.1733672302,116180.62331531756,100443.78197421506,114054.93629073631,123737.07548993453,554906.7363458425,225006.80005947687,199993.31215500832,238766.88395730592,659589.6527013592,174734.5609227717,237923.22551550902,1021657.2138405815,249822.7572974842,369440.7452319637,141546.93650351278,966839.1947539821,238191.04742978513,36076.63671875,15418.8857421875,17052.908203125,107988.484375,13474.5517578125,12553.8798828125,106832.671875,104117.984375,10566.0126953125,76400.8125,173622.78125,218649.0,102379.3046875,186023.859375,161256.1875,1273079.75,406000.0,444472.5,471128.84375,66097.71875,45594.40234375,235454.015625,29500.0,118605.3203125,17210.0,154737.640625
2024-03-27,685954.7271319926,590943.3927476704,33301.68659205269,275399.6744547561,272775.5060977787,116965.97869037464,100849.44242848083,115524.20158615336,121001.77825700864,556244.8737930804,230454.1335254088,200846.52044721693,241522.49279613048,658817.3149696738,173567.9082756862,241522.49279613048,1028992.7103826404,255407.53608225286,368438.61480619013,143434.4942343086,971136.0373482704,241200.15100441873,36095.70703125,15294.7001953125,17150.353515625,108501.5546875,13629.546875,12652.962890625,106847.34375,104276.734375,10607.6123046875,76305.1875,178145.234375,221831.015625,101663.3671875,186417.765625,159352.953125,1285380.0,409000.0,439522.9375,478599.15625,63520.09375,43074.109375,243084.46875,28200.0,114142.1953125,17480.0,152418.03125
2024-03-28,689265.2945015877,592814.2379363626,33635.66568665765,277653.10386105627,277680.867692627,117441.32678711973,101293.610474227,116005.86666744389,121751.84700530581,558094.4543561786,229165.0343610607,201934.6885212846,243476.93939843774,651022.3877959102,175322.5822454989,237281.34152111784,1033864.1226044297,257692.80382259935,370367.16517391056,145746.66635322198,976742.7990537286,243625.4182276614,36076.63671875,15235.0908203125,17203.947265625,108274.6171875,13764.5419921875,12633.146484375,106862.03125,104244.046875,10721.5927734375,77612.5,175486.34375,217247.71875,100231.4921875,184251.28125,159006.90625,1280767.5,401500.0,435563.25,475611.03125,65460.63671875,43760.1796875,226188.46875,27400.0,114142.1953125,17520.0,154737.640625
2024-03-29,,,,,,,,,,,,,,,,,,,,,,,36195.859375,15071.166015625,17432.94140625,108728.484375,14239.5263671875,12628.1923828125,106862.03125,104043.28125,10874.4951171875,79149.390625,180213.25,213581.109375,98620.625,184546.703125,165408.703125,1277692.375,395000.0,434573.34375,469136.75,64715.70703125,42647.63671875,222918.265625,27600.0,112432.90625,17220.0,153191.234375
2024-04-01,685777.2217079997,592093.0939692259,33320.04888479132,274124.065153487,279582.3462302983,115991.56744845212,100746.10232308507,113464.68734716997,121356.24174628407,561328.1996675581,226471.44047822803,207343.7163059041,243460.76294593513,656567.0621050894,178015.5628947541,235725.23010902107,1007365.1994492114,255091.71315114945,368077.08657599986,146199.12165084854,958359.0946500003,246649.14121590555,36219.703125,15110.90625,17335.498046875,109103.40625,14349.5224609375,12662.87109375,106891.390625,104342.09375,10846.693359375,78765.1640625,182675.171875,208539.46875,97278.2421875,191341.640625,162726.875,1254629.375,395500.0,426159.03125,452204.0,63691.43359375,42230.42578125,227823.5625,27950.0,113667.390625,17270.0,152321.359375
2024-04-02,686593.6651261151,591442.3488939032,33401.414798876736,271128.42704088986,285867.7270510681,116622.81385531463,101561.39551458135,113696.66351390444,121045.402250994,561422.7861601338,226594.83098317683,207669.2647262104,244930.72430305183,669660.0884707645,177840.2406678237,225871.97540053725,1019568.811633572,256926.24256722257,371086.4391884506,150193.22779276595,952331.2458749563,242233.2120986022,36319.84765625,14634.033203125,17252.671875,108817.2734375,14644.5126953125,12692.5966796875,106896.3046875,103865.8515625,10758.66015625,81646.8203125,183462.984375,201664.5625,93698.546875,189076.671875,159006.90625,1254629.375,393000.0,419724.5625,451207.9375,64157.01171875,41627.80078125,262705.65625,28250.0,113762.34375,16780.0,149808.453125
2024-04-03,684913.9191111922,590670.6589639187,33199.64693143964,271938.6977188289,287354.30346470326,116346.79920395836,101276.33695559576,113269.40365275368,119958.74878307804,558120.613892898,226875.6447699666,207415.88717918843,246386.6606838256,679859.9350195378,180446.89861483872,227435.92070668936,1031956.6333319247,255295.53036350757,367806.9312108308,149686.49450907484,941474.2954856157,244171.46434027702,35771.4296875,14375.7275390625,17062.650390625,107258.375,15009.5009765625,12652.962890625,106906.1015625,103707.109375,10652.0947265625,80782.328125,176471.109375,197997.921875,91103.265625,190455.34375,156152.046875,1248479.125,376000.0,398936.34375,426306.84375,62667.1484375,40329.828125,248534.796875,27750.0,113667.390625,16500.0,145265.875
2024-04-04,673603.5717704557,579102.6671373248,32722.370004833676,268043.14891937934,284460.5553160887,116236.19108755514,100933.79360781983,113584.38197740074,115328.89198097587,552290.2896901108,224781.20924924687,200659.45568262413,242071.19384765625,682478.9491754994,173635.85939739458,230115.56737233885,1016983.2659180686,252248.31789686158,362289.3720215075,149558.44065050688,936293.0321338847,223014.81399445795,36281.6953125,14375.7275390625,17125.990234375,108018.09375,14454.51953125,12648.0087890625,106920.7890625,103721.1171875,10670.6279296875,81934.9921875,185137.09375,207164.484375,95488.3984375,191341.640625,155373.46875,1256166.875,379500.0,398441.375,440251.46875,64715.70703125,41303.30859375,257255.3125,25850.0,114901.875,16810.0,146618.984375
2024-04-05,683940.4940120205,588767.4781198464,32997.955620092805,270241.45867708884,290731.5864237305,116027.34645469207,101261.363177252,112546.3923395928,118725.03511685599,565114.1831906959,226887.82772125117,204271.0442115292,250096.20238666981,707827.5798273087,177381.85494733788,222839.25333642587,1043374.4541978687,255803.19091855735,368217.6351296976,152354.765345579,952631.4229940027,230298.76622919925,35909.7265625,14152.1923828125,16984.6953125,106730.53125,14304.5244140625,12697.55078125,106940.3671875,104015.265625,10591.8564453125,81166.546875,180016.296875,206706.171875,93967.0234375,190159.921875,153556.734375,1250016.75,376000.0,395966.59375,418836.53125,64343.23828125,40886.09765625,231638.78125,27150.0,113572.4296875,16980.0,145749.125
2024-04-08,683771.0842942297,588466.1599588245,33008.89805221278,271502.71737904847,292306.4480591491,115672.37621204555,101080.25642417744,112443.31556536257,117449.8285962306,563424.3129343092,225194.1381504014,207251.57228158414,250056.50821354985,696406.4601679146,176798.1580048725,233569.7022095397,1033333.5263103843,256930.22241102904,368743.7512380034,151203.3649407886,949315.7269707024,229410.8680769652,36062.32421875,14052.8447265625,17130.86328125,107870.1015625,14764.5087890625,12717.3671875,106950.15625,103473.6640625,10601.123046875,81166.546875,178440.65625,213122.765625,97099.2578125,187008.640625,163072.921875,1253091.75,373000.0,390027.0625,418338.5,64529.4765625,41164.23828125,231093.765625,26800.0,112527.8671875,16550.0,146135.734375
2024-04-09,686564.6459832042,592371.0179617628,33293.796364385635,273369.86979002133,294773.0585432984,116472.61911432259,101475.67025938071,113821.273133168,115388.40212285519,567321.6266524792,227488.6632688716,210206.90215226263,251438.0194807984,695282.7676647156,177047.29622503743,239534.43503037095,1009623.7220667303,255955.13739790767,368437.7607011795,152438.1875835359,961161.6743028909,231273.68494357914,35838.19140625,14028.0068359375,17179.583984375,108141.421875,14884.5048828125,12727.275390625,106959.953125,103501.6796875,10642.826171875,80302.0546875,180114.765625,208997.796875,96651.796875,186122.34375,156844.140625,1237716.375,374000.0,391017.0,409374.09375,64343.23828125,40422.54296875,227823.5625,27250.0,112622.828125,16250.0,144299.359375
2024-04-10,676839.151276201,584737.6692540944,32562.33893771656,265034.4984321296,290758.71864534914,114442.65406314284,100640.34594025463,110873.71247798204,117172.81181022525,560939.7731338441,224011.089829579,208710.33758156002,250761.01614825428,696291.2898737192,174757.15468399227,231625.22970162332,1011682.3261347413,252709.58407334983,363922.46869280934,153076.5380333364,962444.8938137293,225394.98130582273,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-11,689643.88129583,600779.7757937685,32845.5525150164,269839.9032091275,299754.45430834964,115570.84692560323,101901.7831265498,111615.53503448702,123364.9800990913,573529.546790041,236341.90288014337,215486.21338021383,257818.83400805667,708660.3592982143,184760.3066477403,238112.50602880865,1019891.552449733,255509.435782291,369638.7686503306,154284.81934821233,986467.2795639038,232521.08166503906,35823.87890625,14018.0732421875,17155.224609375,108289.4296875,14854.505859375,12811.4970703125,106969.7265625,102777.9921875,10587.2265625,80782.328125,185531.015625,220914.34375,99963.015625,180804.5625,155286.9375,1222341.125,380000.0,383097.6875,405887.9375,63598.31640625,39958.9765625,233273.890625,26150.0,110438.734375,15120.0,142076.40625
2024-04-12,682159.2980371602,592970.9394161962,32470.347222075798,265830.66831101663,296670.8093519043,116395.74872113299,102269.61189638358,112547.78046767693,120415.94926520716,567139.6022491716,239093.8801949378,213853.10442673042,254596.05951704085,695482.421634905,180167.01888908632,233969.03032788076,1012236.4719913155,239698.61339760013,371121.18073616177,152942.1384036122,988013.415409103,223340.9079494141,35475.75390625,13993.2353515625,17413.453125,110899.1015625,15304.4912109375,12930.396484375,106994.2109375,103286.90625,10647.4609375,80398.109375,184546.25,218164.375,98262.65625,183069.53125,157622.734375,1214653.375,371500.0,389037.1875,399413.65625,61735.9921875,38800.07421875,236544.078125,28500.0,111673.2265625,15310.0,135407.515625
2024-04-15,679409.4579744525,588234.4493856467,32583.468160905177,264191.2493175175,304824.8220531922,116646.98630029801,103111.50002738927,111756.09249335714,118442.86227457691,560820.7215636224,235878.84671713226,211768.61706666648,253323.97877387702,685475.3127421997,177204.3725430686,222779.41454024054,1019764.857814908,241893.4629182238,367966.62981217727,153373.9340961445,978759.9423036352,221179.08295612782,35318.37890625,13943.5615234375,17345.2421875,110188.7109375,15364.4892578125,13014.6181640625,107003.9921875,103053.4609375,10568.6923828125,78957.28125,185334.0625,221372.671875,102558.296875,180016.75,154508.34375,1219266.0,373000.0,390522.03125,392441.34375,61642.875,39078.2109375,228913.625,29650.0,112148.0234375,15120.0,139660.140625
2024-04-16,682132.4847429246,591726.0015911981,32563.681398233166,264757.49676228873,306980.3688155152,116867.93179725949,103650.02313754987,111662.90926967748,121093.63863014709,565379.1157626323,232709.36127426103,212373.07964834012,254387.68261965364,688832.2021288611,180737.77684535272,218016.84145121463,1020216.8118777424,240526.20640446804,370211.88691384345,152993.84081797302,981311.9102257639,226828.55469993316,34502.8984375,13640.5478515625,17155.224609375,108476.8828125,15864.47265625,13108.7470703125,107008.90625,102675.2734375,10545.5244140625,76844.078125,176372.65625,221831.015625,102647.78125,176767.0,148798.625,1206965.75,366000.0,378148.09375,384971.03125,59966.7890625,38058.37890625,230003.703125,29000.0,106070.5703125,14600.0,139660.140625
2024-04-17,677934.1233796254,584367.0437982269,32504.48671918083,261899.11571437865,304645.9780138917,117581.93100268766,103702.03242222033,112875.35645921901,116383.72661005799,561508.8311869428,230758.48181361705,213793.9449308496,251496.98731037602,680965.4154796265,174382.29990054667,215661.993452942,1025478.6193252802,239511.38697059266,371951.568968609,152880.128699488,980009.703546077,213678.10746300034,34126.15625,13526.296875,17033.416015625,107801.03125,15574.482421875,13044.3427734375,107013.8046875,102502.515625,10462.1240234375,75787.46875,175978.734375,214039.4375,101215.90625,176865.453125,147933.53125,1193127.875,364500.0,371713.625,384473.0,58756.26953125,37594.81640625,239814.28125,29000.0,106640.3359375,14320.0,134151.0625
2024-04-18,672735.5123435855,577765.8339952826,32321.739431597292,260210.77204209566,303967.84715500474,116513.88752538711,103068.19261982292,111675.00390860438,116605.24500478059,548088.8830670714,228149.8961043656,213330.4078398943,247241.1674847901,687591.8383013606,170205.96222167462,206834.4279525876,1013166.4871369004,239712.1955269128,368070.06452795863,151879.64133028686,969131.3400648236,213939.07178382576,34722.2734375,13933.6259765625,16858.015625,106350.671875,15309.4912109375,12915.5341796875,107043.171875,103286.90625,10350.92578125,76459.8515625,179523.921875,211747.796875,100410.4765625,177948.71875,153210.6875,1214653.375,377000.0,374683.40625,403895.84375,59594.3203125,38846.4296875,246354.65625,33300.0,113382.5078125,14900.0,135600.8125
2024-04-19,666795.9857579507,565754.8497777246,32676.55868381262,260589.11482336,304888.7857124023,116654.61781327147,103083.11570234131,112065.92795239296,104928.70730299968,541051.8950863555,225340.7462917827,210683.58968165703,240884.63299877942,659119.6633503586,162851.17421562318,202840.7777996827,986390.9067159891,245704.85057371669,365876.3848875277,153606.85141254216,966662.3881050944,202275.21873815916,34068.9375,13769.7001953125,16750.822265625,104841.09375,15549.482421875,12999.7548828125,107052.9453125,102941.3984375,10332.3896484375,74538.75,170660.96875,215414.421875,98799.609375,179622.84375,149577.234375,1200815.625,367000.0,366764.0625,399413.65625,59314.96875,38707.36328125,255075.1875,32700.0,113287.546875,14690.0,133571.15625
2024-04-22,670268.0114770867,569178.4075465612,32797.50662120059,262458.5021618195,296178.11174143106,116204.73180939909,102724.95092766825,111433.70225513354,109063.44439933542,541390.7896115072,225589.7508103866,212830.58299225755,243501.61754912697,657406.5787846595,164864.57285258453,195166.76832254045,989269.8905289173,249485.51731766202,367870.1492422633,153865.57471744716,970903.3874506876,204220.9623450134,34526.74609375,13923.69140625,16755.697265625,104125.7734375,15164.49609375,12989.8466796875,107048.0703125,102502.515625,10531.6259765625,73097.921875,168986.859375,224580.96875,103005.7578125,178145.671875,154594.84375,1233103.875,378500.0,374188.4375,419832.5625,64715.70703125,41071.5234375,239814.28125,32200.0,113287.546875,15730.0,142463.0
2024-04-23,680645.5314626247,579736.6467692032,33140.56038423721,267806.63145833835,296505.7369926516,116772.56094965618,103180.93254359439,111869.62728182599,113451.79228166863,552282.381082572,227842.97399256565,216297.2301033549,247556.9182060305,679436.4376034364,168795.3664313173,199490.55615595728,1012299.3795182034,253985.78900186718,371597.7494982816,155017.4338886384,984205.8518454656,209955.96748649888,34488.59375,13923.69140625,16799.548828125,104293.515625,14649.5126953125,12979.9384765625,107057.8515625,102815.3359375,10573.326171875,72521.5859375,168395.984375,228705.921875,103721.6953125,177357.84375,155459.984375,1216190.875,370000.0,368248.9375,405389.9375,65367.51171875,40700.67578125,257800.34375,34750.0,118985.1640625,15540.0,145362.53125
2024-04-24,676197.6998358965,578173.7093603164,33092.1087537026,264989.81994789094,294159.8221713379,115710.77532178536,102517.44836564362,110404.52552130818,109007.10060286894,550940.689538464,229338.1642755568,216167.6626199931,242013.05473212898,671777.6425917596,168796.68415935338,222195.92592519522,987959.5615207851,253680.9134208262,370570.87743857503,154103.01454148814,979876.3728957474,207956.6397645995,35122.859375,14291.2802734375,16970.080078125,106138.53125,14804.5078125,12885.8095703125,107067.640625,102511.859375,10587.2265625,75499.296875,177061.96875,231455.90625,103990.171875,180903.046875,155286.9375,1214653.375,385000.0,377653.125,420330.59375,64157.01171875,40144.40234375,263250.65625,34450.0,122878.5390625,15770.0,145362.53125
2024-04-25,676818.8963846862,578105.9748908803,33006.2502729753,264628.49513734505,297315.35355291143,115814.47629619204,102926.88747119531,110149.35088022612,113585.24141884781,539990.4056423306,231610.25289643183,212919.3184871301,239138.3722907044,603674.552416943,174669.81529268436,234332.73952902853,982701.0428929925,255265.05311259627,372515.340389058,155190.91981883347,983331.4537664205,211722.89513139054,34517.2109375,14052.8447265625,16853.14453125,104564.8359375,14779.5087890625,12945.259765625,107087.2265625,102058.96875,10638.19140625,73290.0390625,168002.0625,229164.265625,104348.140625,179918.265625,153470.21875,1199278.0,372500.0,369238.84375,411864.21875,64529.4765625,40329.828125,262705.65625,32600.0,120884.3671875,15860.0,145072.578125
2024-04-26,680616.1415650919,584780.3704068363,32846.016838637646,266138.0676061101,297137.6367250979,115687.32697626203,102558.21232749708,110302.81442837045,120138.20405857824,547737.5646667257,229922.560026858,233790.72207483277,246384.73853173852,603966.4206760228,180675.4424409084,230843.37557330355,990608.316434294,254445.90368057787,370226.45501570404,150302.95050907135,989501.3451968431,215905.56394226104,34913.0234375,14112.453125,17052.908203125,106740.3828125,15014.5009765625,12950.2138671875,107097.015625,102119.6640625,10596.4921875,73674.25,175092.421875,228705.921875,105780.015625,178736.53125,152778.125,1183902.625,372000.0,369733.8125,406884.0,70768.25,43342.9765625,256165.25,32500.0,122498.6875,16210.0,146039.09375
2024-04-29,685710.4082914852,589461.9562193342,33162.340866928454,269339.0117323026,297699.298724927,116611.66353503894,103011.9020181112,111664.92128744163,120640.52791570872,544381.675596904,236552.37314070947,226792.48755302653,249198.2094604429,591745.0308495574,180649.90860262327,267224.3120699767,999503.6475083753,255168.4710514564,368052.6767376512,153042.591608705,989506.9695191905,220609.808321869,35255.7421875,14321.3798828125,17150.658203125,107822.1640625,14989.5009765625,12970.0302734375,107121.4921875,102143.015625,10615.0830078125,73674.25,173221.375,230539.265625,105869.5078125,181887.8125,158920.390625,1191590.375,378500.0,391511.96875,419334.53125,71326.9453125,43435.69140625,252895.0625,33200.0,126012.21875,16790.0,144975.921875
2024-04-30,673647.27257891,577318.0563009419,32708.2430507245,263400.89884567074,291244.973191455,115859.27333178744,102702.10200566892,110514.17936308589,118566.45584964938,525959.0503996462,231817.19369709678,221797.16793724522,240562.00256347656,587347.2063345723,175162.30197947938,251944.02020673826,1057139.7024418488,252685.01611429267,363032.4939466715,151020.93134685792,983081.9784690812,217715.49223212898,35381.23828125,14321.3798828125,17194.646484375,108098.78125,14799.5078125,13029.48046875,107131.28125,102595.8984375,10652.26171875,74442.703125,171547.25,230080.921875,105601.0390625,181592.375,163505.484375,1200815.625,389000.0,398441.375,432283.125,70395.796875,43250.265625,230548.71875,32050.0,124872.6953125,16800.0,145072.578125
2024-05-01,676744.9740279615,577655.032483995,32922.87334966846,266029.74890747666,296197.47574703395,117233.63015640527,103717.78497839719,112205.05908694118,114851.22926471382,537737.439819783,232228.99494989216,225026.10835243762,247997.3330078125,604382.8501367867,168746.3320640102,249368.9459796995,1059527.0380945802,254833.32724653184,364132.77008986473,149326.8601000905,989887.9721661806,199880.3144837767,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-02,677917.7589416504,580610.9962463379,32835.79611778259,268876.428604126,293053.7567138672,116895.20454406738,103087.10861206055,111835.77060699463,117794.53754425049,537596.3821411133,235553.5125732422,227088.8156890869,253990.0016784668,603220.6153869629,166894.2756652832,247513.7424468994,1023315.4678344727,252645.7176208496,361775.6004333496,148467.6685333252,996316.40625,200970.0050354004,35250.9140625,14261.6865234375,16901.392578125,105609.21875,14814.5068359375,12974.984375,107165.546875,102707.953125,10540.7216796875,74922.9609375,170956.40625,228247.609375,107032.9140625,185925.375,162207.828125,1191590.375,389000.0,400916.15625,441745.53125,67322.9609375,42462.2109375,240359.3125,31200.0,122973.484375,16500.0,141206.546875
2024-05-03,681149.643605601,587817.7701086327,32883.618677261984,269493.41457250714,290613.74668154307,116657.91830546223,102474.25986829866,112116.24657946452,120955.70352371503,545374.3755563535,247762.51766687818,226216.4851724133,254109.62628969736,612609.6743395999,170924.55594363995,247259.12758579105,987471.2222697213,249237.62239218503,360230.5646773651,147044.82369145844,1004281.0152236,205514.79453515634,35221.94921875,14172.146484375,16852.513671875,105772.21875,14559.515625,12841.2216796875,107180.234375,102871.375,10503.541015625,74538.75,170562.5,220914.34375,101931.8515625,191637.09375,163505.484375,1185440.25,391000.0,399431.3125,436267.28125,68626.578125,43064.8359375,234908.984375,31000.0,121833.96875,16550.0,141109.90625
2024-05-06,683347.5877983123,590080.2554839477,32719.53200454125,271058.9301821217,291606.7663725279,115938.33732479252,101741.63659273647,111762.11343468167,124638.62456685863,550703.7449586019,243780.89767299592,225781.84412905946,255697.94007858261,626770.6505621597,173999.3351502344,250359.03957797214,1022836.5040934086,249421.75665311515,363267.91911575943,146955.49414467998,1014047.1221452206,211089.69495233148,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-07,682647.635348782,588919.7784089036,32700.137594216736,271091.17382918857,289648.3541918155,115991.96105220634,101537.8583230814,112204.67380273156,122232.88315574639,543952.0365165509,244186.4850963615,229523.91181480698,255235.6100674253,628876.7993510552,172675.41168171726,240429.35221271962,1035426.6045185104,248567.58536386862,367534.36796745285,145914.66542800982,1031769.7042104527,208815.60998288542,36037.69921875,14216.9169921875,17145.771484375,108098.78125,14549.515625,12826.359375,107204.7109375,103651.0859375,10545.3671875,78092.7890625,176865.03125,221831.015625,103542.703125,191834.03125,168177.046875,1206965.75,391500.0,397946.4375,433279.15625,68812.8125,42879.41796875,238179.171875,32200.0,125822.296875,17080.0,145265.875
2024-05-08,685520.8007105291,590992.1655908525,32943.69601745345,270625.525771603,289983.97171459347,116142.51303568482,101930.3103839904,111983.14942097291,122543.03439312056,547789.8920567483,245647.59090218693,227951.04656401277,255253.236328125,637342.476630941,176347.23869092762,237222.58384488523,1035981.205671519,254666.06617574394,370020.1196228564,146489.42305400223,1025401.12131688,208574.47297006845,36163.1953125,14236.814453125,17228.859375,108577.921875,14609.513671875,12870.947265625,107204.7109375,103585.71875,10587.197265625,78092.7890625,175289.390625,221831.015625,103811.1875,187993.40625,168350.078125,1216190.875,393000.0,397946.4375,435271.25,72351.234375,43852.88671875,238179.171875,32450.0,124207.9765625,17350.0,147102.234375
2024-05-09,691608.5886603445,594117.8702722192,33319.440047845244,274235.530801557,295472.8661317751,116855.22004647553,102334.41032466665,112878.38908368722,120659.29394851997,551870.8823204935,248876.880752407,229440.84898421913,258087.61889648438,643133.4935797155,174264.70016234368,234212.81338615716,1034567.3686704934,257871.2205717489,372975.11669424176,149840.7628616765,1049639.648107499,207546.02683963627,35757.73828125,14132.3505859375,17292.3984375,108810.09375,14609.513671875,12925.4423828125,107243.875,103300.9140625,10652.26171875,76555.90625,172729.0,217247.71875,99963.015625,185433.015625,164111.0625,1200815.625,388500.0,392501.875,428796.96875,71326.9453125,43111.19140625,233273.890625,32550.0,122973.484375,17640.0,143429.515625
2024-05-10,694258.7434439808,597031.9112001434,33463.1631078755,272862.18174354173,298626.64850671403,116773.37030085921,102506.13177060708,112528.36087589618,122507.42120599933,556520.2657980397,247790.01962836832,228250.75275983103,255985.19074353017,645825.2944456413,178337.6273220703,230028.9437797852,1021669.235357821,260188.7710616123,376876.0746586621,149612.64095640182,1063315.1861635074,207431.56920886226,35941.16015625,14027.888671875,17395.0390625,109195.3828125,14819.5068359375,12895.7177734375,107248.7734375,103553.0390625,10735.91796875,76075.6328125,177160.453125,221372.671875,102110.8359375,185728.4375,166879.40625,1210040.75,383500.0,392996.84375,427302.90625,73841.1015625,44270.1015625,237634.140625,31650.0,123353.3359375,17330.0,144975.921875
2024-05-13,696747.1721082702,600473.6561090685,33688.694611629006,274379.6815756131,296299.97790589,117315.55251152162,102885.01376184355,113204.6789937662,123642.62116114609,557066.5748110674,253032.2156530302,229703.55095615797,255621.43000202626,636907.4261608236,179585.23877654038,235508.2045458313,1022090.8433387429,261033.73657486774,376357.6058431417,150065.0927150473,1050663.7076993957,206283.75604953617,35873.578125,13769.2177734375,17434.138671875,109639.953125,14829.5068359375,12910.580078125,107258.5390625,103445.65625,10754.5107421875,75307.1875,181001.09375,224580.96875,102289.8125,181493.90625,165062.671875,1200815.625,381500.0,387057.34375,431287.0625,75982.765625,44270.1015625,241449.375,33200.0,129430.78125,17700.0,144299.359375
2024-05-14,696715.2902593911,601548.3998351991,33588.0873489026,275942.02970454097,297428.96462479234,117114.84531095624,102511.24605935812,113318.568343319,124375.1814410761,558303.3785022497,253419.9120527655,230266.19663067162,255124.21259611845,639171.241681248,184439.6174776554,242140.92559750378,1025808.4230274558,263464.37885047495,372409.11546626687,150279.6486363709,1049527.4154365659,208878.0873771608,35945.98828125,13893.578125,17409.701171875,109620.1875,14759.5087890625,12910.580078125,107278.1328125,103567.046875,10782.3916015625,75211.1328125,182478.234375,225955.96875,101931.8515625,181592.375,165149.171875,1200815.625,385500.0,398441.375,436765.3125,74120.4296875,44038.31640625,236544.078125,32500.0,129050.9375,17670.0,144975.921875
2024-05-15,704701.5044161677,610395.310588628,33751.25674148323,279129.6128852293,300973.67945401,117890.2062045224,102606.80065652356,114760.63024741597,128715.37485455163,567548.2510545105,256282.94849228114,232987.57567718625,253420.69106625393,651704.2204384133,191768.14970511943,237070.09048031643,1057583.4216121584,264008.5839833692,377107.55642015487,151304.15976857767,1060893.4934531897,217558.36380148306,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-16,698632.0748991966,605154.0749250464,33466.80723329354,275296.88395065255,297832.6009758301,116890.55384874716,101857.77853394672,113895.40202288609,127503.68148935586,561034.9691778272,254760.5647898037,233697.76761110686,248561.57012622058,636250.8532704227,187319.57752963342,236663.41477441415,1029410.7986206412,262741.5915013235,373110.48926652595,149410.28929736465,1061999.725962542,220122.42142041028,36288.6953125,13968.1953125,17414.59375,110341.3671875,14819.5068359375,12697.55078125,107327.0859375,104318.75,10726.625,75115.078125,190060.96875,226414.296875,102647.78125,185629.953125,166965.90625,1205428.125,381500.0,399926.25,439753.4375,75424.0546875,44640.9453125,234363.953125,32900.0,130760.234375,18100.0,147972.09375
2024-05-17,695728.9407542348,601481.3269791007,33313.166205100715,273956.836906001,301055.3200660646,115876.82340733707,101226.74593567848,112496.07263661921,124265.3890484199,556867.871619463,253377.7217116207,234900.89036487043,248613.59110705554,630932.5252947211,184052.05897711217,238868.2743691653,1022174.6229499578,264267.9406391084,371371.32945895195,150806.9177446887,1059717.096004784,221383.20686772466,35863.92578125,13321.51953125,17507.455078125,110805.6953125,14879.5048828125,12796.6337890625,107327.0859375,104318.75,10726.625,74346.6328125,187008.15625,223664.328125,100857.9375,184448.234375,165668.25,1211578.375,376500.0,393986.78125,429294.96875,74586.0078125,44223.73828125,226733.5,32050.0,127721.5,18050.0,146715.625
